time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1943-09-14T02:01:16.000Z,-22.758,170.901,15,6.5,mw,,,,,iscgem,iscgem899998,2015-05-13T18:52:45.000Z,"southeast of the Loyalty Islands",earthquake,,,,,automatic,iscgem,iscgem
1943-09-10T08:37:00.000Z,35.448,133.993,15,7,mw,,,,,iscgem,iscgem899991,2015-05-13T18:52:45.000Z,"western Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1943-09-06T03:41:29.000Z,-53.983,158.737,10,7.4,mw,,,,,iscgem,iscgem899985,2015-05-13T18:52:45.000Z,"Macquarie Island region",earthquake,,,,,automatic,iscgem,iscgem
1943-08-02T00:46:34.000Z,-45.203,166.966,15,6.7,mw,,,,,iscgem,iscgem899954,2015-05-13T18:52:45.000Z,"off the west coast of the South Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1943-07-29T03:02:17.000Z,18.905,-67.131,15,7.7,mw,,,,,iscgem,iscgem899944,2015-05-13T18:52:45.000Z,"Puerto Rico region",earthquake,,,,,automatic,iscgem,iscgem
1943-07-23T14:53:10.000Z,-8.591,109.803,60,7,mw,,,,,iscgem,iscgem899940,2015-05-13T18:52:45.000Z,"Java, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1943-07-11T02:10:15.000Z,-32.685,-177.977,15,6.7,mw,,,,,iscgem,iscgem899924,2015-05-13T18:52:45.000Z,"south of the Kermadec Islands",earthquake,,,,,automatic,iscgem,iscgem
1943-06-13T05:11:42.000Z,40.982,143.315,35,7.2,mw,,,,,iscgem,iscgem899875,2015-05-13T18:52:45.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1943-06-09T03:06:20.000Z,-0.827,100.736,10,7.8,mw,,,,,iscgem,iscgem899872,2015-05-13T18:52:45.000Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1943-06-08T20:42:43.000Z,-2.908,102.153,15,7.4,mw,,,,,iscgem,iscgem899871,2015-05-13T18:52:45.000Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1943-05-25T23:07:40.000Z,7.4,127.178,15,7.8,mw,,,,,iscgem,iscgem899851,2015-05-13T18:52:45.000Z,"Philippine Islands region",earthquake,,,,,automatic,iscgem,iscgem
1943-05-03T01:59:14.000Z,13.001,124.312,15,7.2,mw,,,,,iscgemsup,iscgemsup899838,2015-07-13T17:02:22.000Z,"Catanduanes, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1943-05-02T17:18:10.000Z,6.825,-80.33,20,6.8,mw,,,,,iscgem,iscgem899837,2015-05-13T18:52:45.000Z,"south of Panama",earthquake,,,,,automatic,iscgem,iscgem
1943-04-11T14:45:57.000Z,36.306,141.837,15,6.8,mw,,,,,iscgem,iscgem899802,2015-05-13T18:52:45.000Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1943-04-06T16:07:17.000Z,-31.432,-71.475,35,8.1,mw,,,,,iscgem,iscgem899789,2015-05-13T18:52:45.000Z,"Coquimbo, Chile",earthquake,,,,,automatic,iscgem,iscgem
1943-04-01T14:18:17.000Z,-6.389,105.48,35,7.1,mw,,,,,iscgemsup,iscgemsup899784,2015-07-13T17:02:22.000Z,"Sunda Strait, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1943-03-25T18:27:17.000Z,-60.266,-26.76,15,6.5,mw,,,,,iscgem,iscgem899777,2015-05-13T18:52:45.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1943-03-21T20:35:47.000Z,-5.733,150.566,35,6.6,mw,,,,,iscgem,iscgem899772,2015-05-13T18:52:45.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1943-03-14T17:11:12.000Z,-22.071,170.288,35,6.5,mw,,,,,iscgem,iscgem899752,2015-05-13T18:52:44.000Z,"southeast of the Loyalty Islands",earthquake,,,,,automatic,iscgem,iscgem
1943-03-09T09:48:59.000Z,-60.371,-28.36,20,7,mw,,,,,iscgem,iscgem899742,2015-05-13T18:52:44.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1943-03-05T00:31:45.000Z,5.126,-82.247,12.5,6.5,mw,,,,,iscgem,iscgem899737,2015-05-13T18:52:44.000Z,"south of Panama",earthquake,,,,,automatic,iscgem,iscgem
1943-02-22T09:20:49.000Z,17.457,-101.451,20,7.4,mw,,,,,iscgem,iscgem899723,2015-05-13T18:52:44.000Z,"offshore Guerrero, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1942-12-20T14:03:09.000Z,40.87,36.732,10,7,mw,,,,,iscgem,iscgem900592,2015-05-13T18:52:44.000Z,"central Turkey",earthquake,,,,,automatic,iscgem,iscgem
1942-12-19T23:10:38.000Z,31.782,141.734,20,6.7,mw,,,,,iscgem,iscgem900591,2015-05-13T18:52:44.000Z,"Izu Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1942-11-28T10:38:47.000Z,7.344,-35.64,10,7.2,mw,,,,,iscgem,iscgem900570,2015-05-13T18:52:44.000Z,"central Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1942-11-15T17:12:01.000Z,36.293,141.395,15,6.7,mw,,,,,iscgem,iscgem900553,2015-05-13T18:52:44.000Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1942-11-10T11:41:28.000Z,-49.92,30.336,10,8,mw,,,,,iscgem,iscgem900536,2015-05-13T18:52:44.000Z,"south of Africa",earthquake,,,,,automatic,iscgem,iscgem
1942-10-26T21:09:14.000Z,46.128,151.539,35,6.6,mw,,,,,iscgem,iscgem900511,2015-05-13T18:52:44.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1942-10-21T16:22:12.020Z,32.9753333,-115.7853333,6,6.6,mw,7,291,,0.34,ci,ci3366099,2016-04-01T20:53:12.929Z,"17km WSW of Westmorland, CA",earthquake,3.97,31.61,,0,reviewed,ci,ci
1942-10-20T23:21:53.000Z,7.949,122.455,35,7.2,mw,,,,,iscgem,iscgem900504,2015-05-13T18:52:44.000Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1942-08-24T22:50:32.000Z,-14.819,-74.708,30,8.1,mw,,,,,iscgem,iscgem900444,2015-05-13T18:52:44.000Z,"central Peru",earthquake,,,,,automatic,iscgem,iscgem
1942-08-06T23:37:02.000Z,13.862,-91.138,35,7.7,mw,,,,,iscgem,iscgem900408,2015-05-13T18:52:44.000Z,"offshore Guatemala",earthquake,,,,,automatic,iscgem,iscgem
1942-08-01T14:30:12.000Z,-47.715,100.067,10,6.5,mw,,,,,iscgem,iscgem900405,2015-05-13T18:52:44.000Z,"southeast Indian Ridge",earthquake,,,,,automatic,iscgem,iscgem
1942-08-01T12:34:06.000Z,-40.718,175.35,35,6.8,mw,,,,,iscgem,iscgem900404,2015-05-13T18:52:44.000Z,"North Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1942-07-29T22:49:18.000Z,-2.803,127.477,35,6.7,mw,,,,,iscgem,iscgem900402,2015-05-13T18:52:44.000Z,"Ceram Sea, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1942-07-08T06:55:44.000Z,-24.391,-70.061,35,6.8,mw,,,,,iscgem,iscgem900380,2015-05-13T18:52:44.000Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1942-06-24T11:16:30.000Z,-41.186,175.868,15,7,mw,,,,,iscgem,iscgem900349,2015-05-13T18:52:44.000Z,"North Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1942-06-18T09:31:00.000Z,9.49,140.537,15,6.8,mw,,,,,iscgem,iscgem900342,2015-05-13T18:52:44.000Z,"State of Yap, Federated States of Micronesia",earthquake,,,,,automatic,iscgem,iscgem
1942-06-14T03:09:53.000Z,14.637,147.822,15,7,mw,,,,,iscgem,iscgem900329,2015-05-13T18:52:44.000Z,"Mariana Islands region",earthquake,,,,,automatic,iscgem,iscgem
1942-05-14T02:13:27.000Z,-0.025,-79.955,20,7.8,mw,,,,,iscgem,iscgem900274,2015-05-13T18:52:44.000Z,"Ecuador",earthquake,,,,,automatic,iscgem,iscgem
1942-04-13T07:46:22.000Z,-1.678,-15.366,10,6.5,mw,,,,,iscgem,iscgem900253,2015-05-13T18:52:44.000Z,"north of Ascension Island",earthquake,,,,,automatic,iscgem,iscgem
1942-04-08T15:40:27.000Z,13.061,120.483,15,7.4,mw,,,,,iscgem,iscgem900244,2015-05-13T18:52:44.000Z,"Mindoro, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1942-03-21T23:20:47.000Z,29.159,130.848,25,6.8,mw,,,,,iscgem,iscgem900233,2015-05-13T18:52:44.000Z,"Ryukyu Islands, Japan",earthquake,,,,,automatic,iscgem,iscgem
1942-02-21T07:07:43.000Z,37.723,141.837,35,6.5,mw,,,,,iscgem,iscgem900206,2015-05-13T18:52:44.000Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1942-01-27T13:29:11.000Z,-4.197,135.062,17.5,7.2,mw,,,,,iscgem,iscgem900176,2015-05-13T18:52:44.000Z,"near the south coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1941-12-26T14:48:06.000Z,22.408,99.814,10,7.2,mw,,,,,iscgem,iscgem901133,2015-05-13T18:52:44.000Z,"Myanmar-China border region",earthquake,,,,,automatic,iscgem,iscgem
1941-12-16T19:19:43.000Z,23.304,120.393,15,7.3,mw,,,,,iscgem,iscgem901124,2015-05-13T18:52:44.000Z,"Taiwan",earthquake,,,,,automatic,iscgem,iscgem
1941-12-06T21:24:49.000Z,8.523,-84.528,15,7,mw,,,,,iscgem,iscgem901109,2015-05-13T18:52:44.000Z,"off the coast of Costa Rica",earthquake,,,,,automatic,iscgem,iscgem
1941-12-05T20:47:03.000Z,8.396,-83.457,20,7.3,mw,,,,,iscgem,iscgem901107,2015-05-13T18:52:44.000Z,"Costa Rica",earthquake,,,,,automatic,iscgem,iscgem
1941-11-25T18:03:58.000Z,37.446,-18.953,10,8,mw,,,,,iscgemsup,iscgemsup901098,2015-07-13T17:02:22.000Z,"Azores-Cape St. Vincent Ridge",earthquake,,,,,automatic,iscgem,iscgem
1941-11-24T21:46:23.000Z,-28.445,-177.566,35,6.6,mw,,,,,iscgemsup,iscgemsup901096,2015-07-13T17:02:22.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1941-11-18T16:46:32.000Z,32.095,131.949,35,7.9,mw,,,,,iscgem,iscgem901083,2015-05-13T18:52:44.000Z,"Kyushu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1941-11-18T10:14:32.000Z,-60.255,-49.364,10,6.7,mw,,,,,iscgem,iscgem901082,2015-05-13T18:52:44.000Z,"Scotia Sea",earthquake,,,,,automatic,iscgem,iscgem
1941-11-08T23:37:28.000Z,0.742,122.791,35,7.4,mw,,,,,iscgem,iscgem901068,2015-05-13T18:52:44.000Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1941-11-05T17:38:49.000Z,12.842,123.467,15,7,mw,,,,,iscgem,iscgem901063,2015-05-13T18:52:44.000Z,"Masbate region, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1941-09-24T01:01:17.000Z,50.166,158.019,15,6.5,mw,,,,,iscgem,iscgem901016,2015-05-13T18:52:44.000Z,"east of the Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1941-09-16T21:39:16.000Z,-28.947,-177.753,70,6.9,mw,,,,,iscgem,iscgem901006,2015-05-13T18:52:44.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1941-09-12T07:02:04.000Z,-0.383,132.671,25,6.6,mw,,,,,iscgem,iscgem900991,2015-05-13T18:52:44.000Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1941-09-09T07:19:42.000Z,-6.552,154.869,15,6.6,mw,,,,,iscgem,iscgem900989,2015-05-13T18:52:44.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1941-09-04T10:21:40.000Z,-4.989,153.52,30,6.7,mw,,,,,iscgem,iscgem900980,2015-05-13T18:52:44.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1941-08-15T06:09:26.000Z,19.218,-26.342,10,6.5,mw,,,,,iscgem,iscgem900952,2015-05-13T18:52:44.000Z,"North Atlantic Ocean",earthquake,,,,,automatic,iscgem,iscgem
1941-08-02T11:41:30.000Z,-29.716,-177.69,35,7.2,mw,,,,,iscgem,iscgem900934,2015-05-13T18:52:44.000Z,"Kermadec Islands, New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1941-06-26T11:52:03.000Z,12.017,92.575,20,7.6,mw,,,,,iscgem,iscgem900863,2015-05-13T18:52:44.000Z,"Andaman Islands, India region",earthquake,,,,,automatic,iscgem,iscgem
1941-05-17T02:24:59.000Z,-10.817,166.284,35,7.4,mw,,,,,iscgem,iscgem900815,2015-05-13T18:52:44.000Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1941-05-16T07:14:36.000Z,23.714,99.247,25,6.9,mw,,,,,iscgem,iscgem900812,2015-05-13T18:52:44.000Z,"Myanmar-China border region",earthquake,,,,,automatic,iscgem,iscgem
1941-05-09T05:32:41.000Z,13.694,122.646,15,6.8,mw,,,,,iscgem,iscgem900800,2015-05-13T18:52:44.000Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1941-04-20T17:38:30.000Z,39.186,70.511,20,6.5,mw,,,,,iscgem,iscgem900774,2015-05-13T18:52:44.000Z,"Tajikistan",earthquake,,,,,automatic,iscgem,iscgem
1941-04-15T19:09:57.000Z,18.69,-102.994,30,7.6,mw,,,,,iscgem,iscgem900764,2015-05-13T18:52:44.000Z,"Michoacan, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1941-04-07T23:29:22.000Z,17.491,-78.407,15,6.8,mw,,,,,iscgem,iscgem900748,2015-05-13T18:52:44.000Z,"Jamaica region",earthquake,,,,,automatic,iscgem,iscgem
1941-04-01T10:41:04.000Z,56.025,-153.538,15,6.5,mw,,,,,iscgem,iscgem900732,2015-05-13T18:52:44.000Z,"Kodiak Island region, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1941-03-16T07:42:26.000Z,50.05,157.317,25,6.5,mw,,,,,iscgem,iscgem900712,2015-05-13T18:52:44.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1941-02-11T14:35:34.000Z,15.11,-94.845,15,6.6,mw,,,,,iscgem,iscgem900658,2015-05-13T18:52:44.000Z,"near the coast of Oaxaca, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1941-02-09T19:19:31.000Z,-4.946,152.46,35,6.5,mw,,,,,iscgem,iscgem900655,2015-05-13T18:52:44.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1941-02-09T09:44:09.000Z,40.668,-125.244,15,6.8,mw,,,,,iscgem,iscgem900654,2015-05-13T18:52:44.000Z,"offshore Northern California",earthquake,,,,,automatic,iscgem,iscgem
1941-01-21T12:41:46.000Z,27.166,91.86,15,6.6,mw,,,,,iscgem,iscgem900628,2015-05-13T18:52:44.000Z,"Bhutan",earthquake,,,,,automatic,iscgem,iscgem
1941-01-13T16:27:44.000Z,-4.175,152.071,15,7.4,mw,,,,,iscgem,iscgem900622,2015-05-13T18:52:44.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1941-01-05T18:47:03.000Z,1.63,122.222,25,6.7,mw,,,,,iscgem,iscgem900611,2015-05-13T18:52:44.000Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1940-12-28T16:37:44.000Z,18.245,147.558,15,7.7,mw,,,,,iscgem,iscgem901750,2015-05-13T18:52:44.000Z,"Mariana Islands region",earthquake,,,,,automatic,iscgem,iscgem
1940-11-19T15:01:43.000Z,38.996,142.152,44.2,6.7,mw,,,,,iscgem,iscgem901710,2015-05-13T18:52:44.000Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1940-11-10T01:39:05.000Z,45.708,26.563,90,7.8,mw,,,,,iscgem,iscgem901696,2015-05-13T18:52:44.000Z,"Romania",earthquake,,,,,automatic,iscgem,iscgem
1940-10-27T05:35:40.000Z,9.509,-84.239,35,6.6,mw,,,,,iscgem,iscgem901670,2015-05-13T18:52:44.000Z,"Costa Rica",earthquake,,,,,automatic,iscgem,iscgem
1940-10-11T18:41:19.000Z,-42.041,-73.63,35,7,mw,,,,,iscgem,iscgem901645,2015-05-13T18:52:44.000Z,"Isla Chiloe, Los Lagos, Chile",earthquake,,,,,automatic,iscgem,iscgem
1940-10-04T07:55:02.000Z,-19.86,-70.343,35,6.9,mw,,,,,iscgem,iscgem901628,2015-05-13T18:52:44.000Z,"near the coast of Tarapaca, Chile",earthquake,,,,,automatic,iscgem,iscgem
1940-10-01T10:42:50.000Z,-28.317,-70.877,45,6.5,mw,,,,,iscgem,iscgem901618,2015-05-13T18:52:44.000Z,"Atacama, Chile",earthquake,,,,,automatic,iscgem,iscgem
1940-09-19T18:19:43.000Z,-23.499,170.788,15,6.5,mw,,,,,iscgem,iscgem901596,2015-05-13T18:52:44.000Z,"southeast of the Loyalty Islands",earthquake,,,,,automatic,iscgem,iscgem
1940-09-12T13:17:19.000Z,-4.408,152.975,75.5,6.6,mw,,,,,iscgem,iscgem901582,2015-05-13T18:52:44.000Z,"New Britain region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1940-08-22T03:27:21.000Z,52.346,-165.571,15,6.9,mw,,,,,iscgem,iscgem901543,2015-05-13T18:52:44.000Z,"south of the Aleutian Islands",earthquake,,,,,automatic,iscgem,iscgem
1940-08-13T15:36:47.000Z,36.019,132.276,10,7,mw,,,,,iscgemsup,iscgemsup901531,2015-07-13T17:02:22.000Z,"Sea of Japan",earthquake,,,,,automatic,iscgem,iscgem
1940-08-01T15:08:25.000Z,44.527,139.489,15,7.5,mw,,,,,iscgem,iscgem901515,2015-05-13T18:52:44.000Z,"eastern Sea of Japan",earthquake,,,,,automatic,iscgem,iscgem
1940-07-27T13:32:28.000Z,13.988,-91.353,35,6.5,mw,,,,,iscgem,iscgem901506,2015-05-13T18:52:44.000Z,"Guatemala",earthquake,,,,,automatic,iscgem,iscgem
1940-06-05T11:01:13.000Z,66.877,-135.633,10,6.5,mw,,,,,iscgem,iscgem901402,2015-05-13T18:52:44.000Z,"northern Yukon Territory, Canada",earthquake,,,,,automatic,iscgem,iscgem
1940-05-28T09:40:47.000Z,-2.253,139.136,35,6.6,mw,,,,,iscgem,iscgem901380,2015-05-13T18:52:44.000Z,"near the north coast of Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1940-05-24T21:57:55.000Z,-11.213,-77.672,45,6.6,mw,,,,,iscgemsup,iscgemsup901376,2015-07-13T17:02:22.000Z,"near the coast of central Peru",earthquake,,,,,automatic,iscgem,iscgem
1940-05-24T16:33:59.000Z,-11.094,-77.487,45,8.2,mw,,,,,iscgem,iscgem901374,2015-05-13T18:52:44.000Z,"near the coast of central Peru",earthquake,,,,,automatic,iscgem,iscgem
1940-05-19T04:36:41.500Z,32.8441667,-115.381,6,6.9,mw,7,300,,0.42,ci,ci3365279,2016-04-02T16:10:09.287Z,"4km N of Holtville, CA",earthquake,12.77,31.61,,0,reviewed,ci,ci
1940-04-27T10:33:22.000Z,0.368,-20.331,15,6.5,mw,,,,,iscgemsup,iscgemsup901299,2015-07-13T17:02:22.000Z,"central Mid-Atlantic Ridge",earthquake,,,,,automatic,iscgem,iscgem
1940-04-16T06:43:10.000Z,52.801,173.71,30,6.9,mw,,,,,iscgem,iscgem901283,2015-05-13T18:52:44.000Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1940-04-16T06:07:47.000Z,52.211,173.774,30,6.9,mw,,,,,iscgem,iscgem901282,2015-05-13T18:52:44.000Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1940-04-01T11:19:04.000Z,-3.043,139.532,35,6.6,mw,,,,,iscgem,iscgem901264,2015-05-13T18:52:44.000Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1940-01-26T17:04:23.000Z,27.422,132.235,15,6.6,mw,,,,,iscgem,iscgem901171,2015-05-13T18:52:44.000Z,"west of the Bonin Islands, Japan",earthquake,,,,,automatic,iscgem,iscgem
1940-01-17T01:14:56.000Z,17.121,148.044,15,7.5,mw,,,,,iscgem,iscgem901160,2015-05-13T18:52:44.000Z,"Mariana Islands region",earthquake,,,,,automatic,iscgem,iscgem
1939-12-26T23:57:23.000Z,39.771,39.577,20,7.8,mw,,,,,iscgem,iscgem902291,2015-05-13T18:52:44.000Z,"eastern Turkey",earthquake,,,,,automatic,iscgem,iscgem
1939-12-22T04:44:03.000Z,9.528,-84.832,25,6.8,mw,,,,,iscgem,iscgem902276,2015-05-13T18:52:44.000Z,"Costa Rica",earthquake,,,,,automatic,iscgem,iscgem
1939-12-21T21:00:31.000Z,-0.073,122.51,35,8.1,mw,,,,,iscgem,iscgem902275,2015-05-13T18:52:44.000Z,"Sulawesi, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1939-12-16T10:46:34.000Z,43.694,147.713,60,6.5,mw,,,,,iscgem,iscgem902263,2015-05-13T18:52:44.000Z,"Kuril Islands",earthquake,,,,,automatic,iscgem,iscgem
1939-12-05T08:30:15.000Z,14.453,-91.886,45,6.7,mw,,,,,iscgem,iscgem902250,2015-05-13T18:52:44.000Z,"Guatemala",earthquake,,,,,automatic,iscgem,iscgem
1939-10-10T18:31:59.000Z,38.53,143.085,20,7,mw,,,,,iscgem,iscgem902187,2015-05-13T18:52:44.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1939-09-08T12:04:47.000Z,51.035,174.97,15,7.1,mw,,,,,iscgem,iscgem902140,2015-05-13T18:52:44.000Z,"Near Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1939-08-18T22:16:07.000Z,-18.68,168.616,55,6.5,mw,,,,,iscgem,iscgem902119,2015-05-13T18:52:44.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1939-08-02T00:46:25.000Z,-36.138,-15.931,10,6.5,mw,,,,,iscgem,iscgem902098,2015-05-13T18:52:44.000Z,"Tristan da Cunha region",earthquake,,,,,automatic,iscgem,iscgem
1939-07-20T02:23:08.000Z,-21.128,-179.106,635,6.8,mw,,,,,iscgem,iscgem902082,2015-05-13T18:52:44.000Z,"Fiji region",earthquake,,,,,automatic,iscgem,iscgem
1939-07-12T22:58:20.000Z,-3.007,140.212,20,6.5,mw,,,,,iscgem,iscgem902071,2015-05-13T18:52:44.000Z,"Papua, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1939-06-27T23:04:24.000Z,7.184,126.931,35,6.6,mw,,,,,iscgem,iscgem902045,2015-05-13T18:52:44.000Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1939-06-02T03:33:16.000Z,4.673,126.239,35,6.5,mw,,,,,iscgem,iscgem902001,2015-05-13T18:52:44.000Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1939-05-17T18:30:38.000Z,23.091,143.374,35,6.5,mw,,,,,iscgem,iscgem901977,2015-05-13T18:52:44.000Z,"Volcano Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1939-05-08T01:46:52.000Z,37.166,-24.344,10,6.7,mw,,,,,iscgem,iscgem901946,2015-05-13T18:52:44.000Z,"Azores Islands region",earthquake,,,,,automatic,iscgem,iscgem
1939-05-02T13:14:54.000Z,29.268,-113.54,10,7,mw,,,,,iscgemsup,iscgemsup901929,2015-07-13T17:02:22.000Z,"Baja California, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1939-05-01T16:05:51.000Z,39.959,139.797,10,6.5,mw,,,,,iscgem,iscgem901923,2015-05-13T18:52:44.000Z,"near the west coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1939-05-01T05:58:30.000Z,39.945,139.682,10,7,mw,,,,,iscgem,iscgem901919,2015-05-13T18:52:44.000Z,"near the west coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1939-04-30T02:55:30.000Z,-9.873,159.812,15,7.8,mw,,,,,iscgem,iscgem901916,2015-05-13T18:52:44.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1939-04-21T04:29:07.000Z,47.643,139.637,530,7,mw,,,,,iscgem,iscgem901907,2015-05-13T18:52:44.000Z,"Primor'ye, Russia",earthquake,,,,,automatic,iscgem,iscgem
1939-04-18T06:22:44.000Z,-27.182,-70.842,35,7.4,mw,,,,,iscgem,iscgem901902,2015-05-13T18:52:44.000Z,"Atacama, Chile",earthquake,,,,,automatic,iscgem,iscgem
1939-04-05T16:42:44.000Z,-19.881,168.973,30,7,mw,,,,,iscgem,iscgem901890,2015-05-13T18:52:44.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1939-03-21T01:11:15.000Z,-1.267,89.26,15,7.5,mw,,,,,iscgem,iscgem901866,2015-05-13T18:52:44.000Z,"South Indian Ocean",earthquake,,,,,automatic,iscgem,iscgem
1939-03-20T03:22:27.000Z,32.508,131.692,25,6.7,mw,,,,,iscgem,iscgem901863,2015-05-13T18:52:44.000Z,"Kyushu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1939-02-16T18:51:07.000Z,36.865,142.055,35,6.6,mw,,,,,iscgem,iscgem901827,2015-05-13T18:52:44.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1939-02-03T05:26:23.000Z,-9.386,159.439,15,7,mw,,,,,iscgem,iscgem901807,2015-05-13T18:52:44.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1939-01-30T02:18:30.000Z,-7.042,155.468,35,7.8,mw,,,,,iscgem,iscgem901797,2015-05-13T18:52:44.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1939-01-25T03:32:15.000Z,-36.305,-72.315,35,7.8,mw,,,,,iscgem,iscgem901785,2015-05-13T18:52:44.000Z,"Bio-Bio, Chile",earthquake,,,,,automatic,iscgem,iscgem
1938-12-17T16:35:28.000Z,47.7,92.579,10,6.6,mw,,,,,iscgem,iscgem902873,2015-05-13T18:52:44.000Z,"western Mongolia",earthquake,,,,,automatic,iscgem,iscgem
1938-12-16T23:14:52.000Z,-44.948,166.285,15,6.6,mw,,,,,iscgem,iscgem902872,2015-05-13T18:52:44.000Z,"off the west coast of the South Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1938-12-16T17:21:23.000Z,-45.737,167.214,15,7,mw,,,,,iscgem,iscgem902871,2015-05-13T18:52:44.000Z,"South Island of New Zealand",earthquake,,,,,automatic,iscgem,iscgem
1938-12-07T13:04:19.000Z,38.52,142.888,25,6.6,mw,,,,,iscgem,iscgem902857,2015-05-13T18:52:44.000Z,"near the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1938-12-06T23:00:52.000Z,22.792,121.55,15,6.8,mw,,,,,iscgem,iscgem902854,2015-05-13T18:52:44.000Z,"Taiwan region",earthquake,,,,,automatic,iscgem,iscgem
